"B","F","Bmsy","Fmsy","procB","MSY"
0.0879849004718952,-0.0684829073661905,-0.00324462227695135,0.00718252945820698,0.00519272686229155,-0.00699256673366161
0.0253401974866937,-0.026335648493968,0.00978573769579458,-0.010994538311506,-0.00135948081871333,-0.00307389411516929
0.0566625489792944,-0.0474092779300793,0.00327055770942162,-0.00190600442664949,0.00191662302178911,-0.00503323042441545
