YEAR;MONTH;SEX;CARAPACE;AREA;SHELL
2014;9;F;54;3503;30
2014;9;F;51;3503;30
2014;9;M;67;3503;30
2014;9;M;62;3503;30
2014;9;F;59;3503;30
2014;9;M;78;3503;30
2014;9;M;71;3503;30
2014;9;M;67;3503;30
2014;9;F;57;3503;30
2014;9;M;77;3503;30
2014;9;M;64;3503;30
2014;9;M;64;3503;30
2014;9;M;66;3503;30
2014;9;F;57;3503;30
2014;9;M;62;3503;30
2014;9;M;89;3501;42
2014;9;M;48;3501;
2014;9;M;61;3501;31
2014;9;M;92;3501;31
2014;9;M;114;3501;42
2014;9;M;93;3501;31
2014;9;M;99;3501;31
2014;9;M;86;3501;40
2014;9;M;74;3501;31
2014;9;M;59;3501;31
2014;9;M;76;3501;31
2014;9;M;58;3501;31
2014;9;M;64;3501;31
2014;9;M;67;3501;40
2014;9;F;56;3501;31
2014;9;F;56;3501;31
2014;9;F;60;3501;31
2014;9;F;52;3501;32
2014;9;F;66;3501;32
2014;9;F;51;3501;31
2014;9;F;57;3501;32
2014;9;F;53;3501;32
2014;9;F;55;3501;31
2014;9;F;57;3501;31
2014;9;F;56;3501;32
2014;9;F;56;3501;32
2014;9;F;53;3501;31
2014;9;F;55;3501;31
2014;9;F;59;3501;31
2014;9;F;59;3501;31
2014;9;F;48;3501;
2014;9;M;99;3501;31
2014;9;M;67;3501;31
2014;9;M;109;3501;31
2014;9;M;62;3501;31
2014;9;M;93;3501;31
2014;9;M;67;3501;31
2014;9;M;93;3501;31
2014;9;M;75;3501;31
2014;9;M;69;3501;31
2014;9;M;58;3501;
2014;9;M;93;3501;42
2014;9;M;100;3501;42
2014;9;M;86;3501;31
2014;9;M;68;3501;31
2014;9;F;62;3501;32
2014;9;F;66;3501;32
2014;9;M;115;3501;31
2014;9;M;98;3501;32
2014;9;M;127;3501;31
2014;9;M;127;3501;31
2014;9;M;118;3501;31
2014;9;M;115;3501;31
2014;9;M;98;3501;32
2014;9;M;117;3501;20
2014;9;M;100;3501;30
2014;9;M;93;3501;30
2014;9;M;125;3501;20
2014;9;M;83;3501;30
2014;9;M;76;3501;32
2014;9;F;54;3501;
2014;9;F;47;3501;
2014;9;F;52;3501;
2014;9;F;35;3501;
2014;9;F;34;3501;
2014;9;F;33;3501;
2014;9;F;33;3501;
2014;9;M;33;3501;
2014;9;F;33;3501;
2014;9;F;32;3501;
2014;9;F;26;3501;
2014;9;M;32;3501;
2014;9;M;34;3501;
2014;9;F;35;3501;
2014;9;F;33;3501;
2014;9;M;32;3501;
2014;9;M;29;3501;
2014;9;M;32;3501;
2014;9;F;31;3501;
2014;9;F;32;3501;
2014;9;M;34;3501;
2014;9;F;29;3501;
2014;9;M;31;3501;
2014;9;F;32;3501;
2014;9;F;32;3501;
2014;9;F;31;3501;
2014;9;F;31;3501;
2014;9;F;26;3501;
2014;9;M;31;3501;
2014;9;F;27;3501;
2014;9;M;21;3501;
2014;9;F;34;3501;
2014;9;F;31;3501;
2014;9;M;31;3501;
2014;9;F;32;3501;
2014;9;F;33;3501;
2014;9;M;31;3501;
2014;9;M;34;3501;
2014;9;M;33;3501;
2014;9;M;32;3501;
2014;9;F;61;3501;32
2014;9;F;64;3501;32
2014;9;F;62;3501;32
2014;9;F;61;3501;32
2014;9;F;17;3501;
2014;9;F;17;3501;
2014;9;M;127;3501;31
2014;9;M;124;3501;30
2014;9;M;107;3501;30
2014;9;M;112;3501;31
2014;9;M;119;3501;30
2014;9;M;118;3501;30
2014;9;M;108;3501;30
2014;9;M;110;3501;30
2014;9;M;113;3501;32
2014;9;M;116;3501;20
2014;9;M;117;3501;30
2014;9;M;108;3501;30
2014;9;M;117;3501;30
2014;9;M;95;3501;30
2014;9;M;133;3501;20
2014;9;M;88;3501;30
2014;9;M;89;3501;32
2014;9;M;104;3501;30
2014;9;M;67;3501;31
2014;9;M;31;3501;
2014;9;M;40;3501;
2014;9;M;39;3501;
2014;9;M;31;3501;
2014;9;M;22;3501;
2014;9;M;23;3501;
2014;9;M;31;3501;
2014;9;M;30;3501;
2014;9;M;28;3501;
2014;9;M;22;3501;
2014;9;M;19;3501;
2014;9;M;22;3501;
2014;9;F;32;3501;
2014;9;F;30;3501;
2014;9;F;34;3501;
2014;9;F;32;3501;
2014;9;F;23;3501;
2014;9;F;31;3501;
2014;9;F;61;3501;31
2014;9;F;63;3501;31
2014;9;F;73;3501;30
2014;9;F;77;3501;32
2014;9;F;72;3501;31
2014;9;F;78;3501;31
2014;9;F;79;3501;32
2014;9;F;22;3501;
2014;9;F;77;3501;30
2014;9;F;71;3501;31
2014;9;F;74;3501;31
2014;9;F;80;3501;31
2014;9;F;68;3501;31
2014;9;F;46;3501;
2014;9;F;73;3501;32
2014;9;F;62;3501;32
2014;9;F;81;3501;32
2014;9;F;31;3501;
2014;9;F;22;3501;
2014;9;F;22;3501;
2014;9;F;22;3501;
2014;9;M;91;3703;40
2014;9;M;93;3703;31
2014;9;M;33;3703;
2014;9;M;30;3703;
2014;9;M;33;3703;
2014;9;M;30;3703;
2014;9;F;80;3703;32
2014;9;F;48;3703;
2014;9;F;35;3703;
2014;9;F;33;3703;
2014;9;F;34;3703;
2014;9;M;124;3703;30
2014;9;M;116;3703;30
2014;9;M;115;3703;30
2014;9;M;103;3703;30
2014;9;M;94;3703;20
2014;9;F;58;3703;30
2014;9;M;29;3703;
2014;9;F;82;3703;31
2014;9;M;139;3703;31
2014;9;M;107;3703;31
2014;9;M;110;3703;31
2014;9;M;73;3703;40
2014;9;F;81;3501;32
2014;9;F;76;3501;32
2014;9;F;62;3501;32
2014;9;F;64;3501;32
2014;9;F;62;3501;42
2014;9;F;30;3501;
2014;9;F;27;3501;
2014;9;F;21;3501;
2014;9;F;32;3501;
2014;9;M;96;3501;42
2014;9;M;89;3501;40
2014;9;M;50;3501;
2014;9;M;51;3501;
2014;9;M;49;3501;
2014;9;M;32;3501;
2014;9;M;118;3501;31
2014;9;M;93;3501;31
2014;9;M;63;3501;31
2014;9;M;56;3501;31
2014;9;F;74;3501;32
2014;9;F;73;3501;31
2014;9;F;76;3501;32
2014;9;F;73;3501;32
2014;9;F;75;3501;32
2014;9;F;71;3501;32
2014;9;F;63;3501;
2014;9;F;59;3501;32
2014;9;M;89;3501;30
2014;9;M;88;3501;30
2014;9;M;92;3501;32
2014;9;M;95;3501;30
2014;9;M;67;3501;30
2014;9;M;96;3501;30
2014;9;M;79;3501;30
2014;9;M;81;3501;30
2014;9;M;74;3501;30
2014;9;M;106;3501;30
2014;9;M;75;3501;30
2014;9;F;63;3501;30
2014;9;M;69;3501;30
2014;9;M;89;3501;30
2014;9;M;69;3501;30
2014;9;M;96;3501;30
2014;9;M;71;3501;30
2014;9;F;61;3501;31
2014;9;M;69;3501;30
2014;9;M;72;3501;30
2014;9;M;85;3501;30
2014;9;M;88;3501;30
2014;9;M;71;3501;30
2014;9;M;65;3501;30
2014;9;M;68;3501;30
2014;9;M;96;3501;30
2014;9;M;94;3501;30
2014;9;M;98;3501;30
2014;9;M;79;3501;30
2014;9;M;71;3501;30
2014;9;M;77;3501;30
2014;9;M;108;3501;30
2014;9;M;89;3501;30
2014;9;M;80;3501;30
2014;9;M;71;3501;30
2014;9;M;74;3501;30
2014;9;M;77;3501;30
2014;9;M;72;3501;30
2014;9;M;72;3501;30
2014;9;M;51;3501;
2014;9;M;69;3501;30
2014;9;M;70;3501;30
2014;9;M;23;3501;
2014;9;F;22;3501;
2014;9;F;22;3501;
2014;9;M;22;3501;
2014;9;F;21;3501;
2014;9;M;23;3501;
2014;9;F;22;3501;
2014;9;M;25;3501;
2014;9;F;24;3501;
2014;9;M;89;3503;30
2014;9;M;95;3503;31
2014;9;M;81;3503;30
2014;9;F;55;3503;31
2014;9;F;57;3503;32
2014;9;M;62;3503;30
2014;9;M;85;3503;30
2014;9;M;90;3503;30
2014;9;F;56;3503;31
2014;9;F;62;3503;31
2014;9;F;59;3503;31
2014;9;F;53;3503;30
2014;9;F;60;3503;30
2014;9;F;57;3503;32
2014;9;M;87;3503;30
2014;9;M;77;3503;31
2014;9;M;99;3503;30
2014;9;M;78;3503;30
2014;9;F;56;3503;30
2014;9;M;72;3503;30
2014;9;M;72;3503;30
2014;9;M;72;3503;30
2014;9;M;99;3503;30
2014;9;M;67;3503;30
2014;9;F;70;3503;30
2014;9;M;82;3503;30
2014;9;M;64;3503;30
2014;9;F;50;3503;30
2014;9;M;80;3503;30
2014;9;M;77;3503;30
2014;9;M;56;3503;
2014;9;M;56;3503;
2014;9;M;78;3503;30
2014;9;F;53;3503;31
2014;9;M;68;3503;30
2014;9;F;56;3503;31
2014;9;M;87;3503;31
2014;9;F;51;3503;31
2014;9;M;86;3503;32
2014;9;F;60;3503;32
2014;9;F;70;3503;30
2014;9;M;80;3503;30
2014;9;F;62;3503;30
2014;9;F;56;3503;32
2014;9;F;84;3503;
2014;9;F;53;3503;30
2014;9;F;55;3503;31
2014;9;M;63;3503;30
2014;9;M;21;3503;
2014;9;M;19;3503;
2014;9;F;56;3503;32
2014;9;F;66;3503;32
2014;9;F;61;3503;32
2014;9;F;60;3503;32
2014;9;M;90;3503;31
2014;9;M;54;3503;
2014;9;M;66;3503;31
2014;9;M;58;3503;
2014;9;M;60;3503;31
2014;9;M;83;3503;31
2014;9;M;87;3503;31
2014;9;M;56;3503;
2014;9;M;66;3503;31
2014;9;M;62;3503;31
2014;9;M;69;3503;31
2014;9;M;87;3503;31
2014;9;M;94;3503;31
2014;9;M;61;3503;31
2014;9;M;55;3503;
2014;9;M;83;3503;31
2014;9;M;99;3503;31
2014;9;M;58;3503;
2014;9;M;54;3503;
2014;9;M;64;3503;31
2014;9;M;57;3503;
2014;9;M;67;3503;31
2014;9;M;70;3503;31
2014;9;M;87;3503;42
2014;9;M;56;3503;
2014;9;M;53;3503;
2015;8;M;34;3103;42
2015;8;M;40;3103;42
2015;8;M;33;3102;42
2015;8;F;30;3102;42
2015;8;M;20;3101;42
2015;8;F;15;3101;42
2015;8;F;21;3101;42
2015;8;M;62;3101;20
2015;8;M;26;3101;42
2015;8;M;26;3101;42
2015;8;F;27;3101;42
2015;8;M;31;3101;42
2015;8;M;27;3101;42
2015;8;F;28;3101;42
2015;8;M;60;3101;32
2015;8;M;76;3101;32
2015;8;M;48;3101;42
2015;8;F;42;3101;42
2015;8;F;38;3101;42
2015;8;F;36;3101;42
2015;8;F;26;3101;42
2015;8;M;28;3101;42
2015;8;M;24;3101;42
2015;8;M;28;3101;40
2015;8;F;25;3101;42
2015;8;F;22;3101;42
2015;8;F;29;3101;42
2015;8;F;23;3101;42
2015;8;F;29;3101;42
2015;8;F;23;3101;42
2015;8;M;20;3101;42
2015;8;M;30;3101;42
2015;8;M;26;3101;42
2015;8;F;27;3102;42
2015;8;M;22;3102;42
2015;8;M;12;3102;42
2015;8;F;22;3102;42
2015;8;M;23;3102;42
2015;8;M;13;3102;42
2015;8;M;27;3102;42
2015;8;M;31;3102;42
2015;8;M;29;3102;42
2015;8;F;16;3102;42
2015;8;M;14;3102;42
2015;8;F;28;3102;42
2015;8;M;30;3102;42
2015;8;M;13;3102;42
2015;8;F;13;3102;42
2015;8;M;78;3108;32
2015;8;F;51;3108;31
2015;8;F;24;3108;42
2015;8;F;23;3108;42
2015;8;M;20;3108;42
2015;8;M;66;3108;20
2015;8;M;105;3108;32
2015;8;F;55;3108;20
2015;8;F;44;3108;42
2015;8;F;51;3108;20
2015;8;M;70;3108;20
2015;8;M;57;3108;42
2015;8;M;34;3108;42
2015;8;M;32;3108;42
2015;8;M;31;3108;42
2015;8;M;29;3108;42
2015;8;M;33;3108;42
2015;8;M;33;3108;42
2015;8;M;25;3108;42
2015;8;F;33;3108;42
2015;8;F;30;3108;42
2015;8;F;29;3108;42
2015;8;F;34;3108;42
2015;8;F;31;3108;42
2015;8;F;33;3108;42
2015;8;F;28;3108;42
2015;8;F;32;3108;42
2015;8;F;34;3108;42
2015;8;F;32;3108;42
2015;8;F;23;3108;42
2015;8;F;33;3108;42
2015;8;F;30;3108;42
2015;8;F;37;3108;42
2015;8;M;29;3108;42
2015;8;M;28;3108;42
2015;8;M;33;3108;42
2015;8;M;35;3108;42
2015;8;M;28;3108;42
2015;8;M;31;3108;42
2015;8;M;31;3108;42
2015;8;M;31;3108;42
2015;8;M;31;3108;42
2015;8;M;29;3108;42
2015;8;M;36;3108;42
2015;8;M;28;3108;42
2015;8;F;14;3108;42
2015;8;F;34;3108;42
2015;8;F;33;3108;42
2015;8;F;31;3108;42
2015;8;F;30;3108;42
2015;8;F;23;3108;42
2015;8;F;24;3108;42
2015;8;F;31;3108;42
2015;8;F;32;3108;42
2015;8;M;24;3108;42
2015;8;M;24;3108;42
2015;8;M;34;3108;42
2015;8;M;31;3108;42
2015;8;M;34;3108;42
2015;8;M;32;3108;42
2015;8;M;24;3108;42
2015;8;M;34;3108;42
2015;8;M;33;3108;42
2015;8;M;30;3108;42
2015;8;M;31;3108;42
2015;8;M;30;3108;42
2015;8;M;31;3108;42
2015;8;M;32;3108;42
2015;8;M;30;3108;42
2015;8;M;24;3108;42
2015;8;M;31;3108;42
2015;8;M;30;3108;42
2015;8;M;30;3108;42
2015;8;F;25;3108;42
2015;8;F;32;3108;42
2015;8;F;31;3108;42
2015;8;F;33;3108;42
2015;8;F;31;3108;42
2015;8;F;32;3108;42
2015;8;F;31;3108;42
2015;8;F;31;3108;42
2015;8;F;29;3108;42
2015;8;F;46;3108;42
2015;8;F;31;3108;42
2015;8;F;32;3108;42
2015;8;F;33;3108;42
2015;8;M;94;3108;31
2015;8;M;24;3108;42
2015;8;M;23;3108;42
2015;8;F;27;3108;42
2015;8;F;10;3108;42
2015;8;F;25;3108;42
2015;8;F;29;3108;42
2015;8;F;43;3108;42
2015;8;F;25;3108;42
2015;8;F;27;3108;42
2015;8;F;23;3108;42
2015;8;F;20;3108;42
2015;8;F;27;3108;42
2015;8;F;22;3108;42
2015;8;F;19;3108;42
2015;8;F;11;3108;42
2015;8;M;25;3108;42
2015;8;F;14;3108;42
2015;8;F;48;3108;30
2015;8;M;107;3108;32
2015;8;M;27;3108;42
2015;8;M;23;3108;42
2015;8;M;17;3108;42
2015;8;M;19;3108;42
2015;8;M;14;3108;42
2015;8;M;20;3108;42
2015;8;F;17;3108;42
2015;8;F;26;3108;42
2015;8;F;25;3108;42
2015;8;F;16;3108;42
2015;8;F;14;3108;42
2015;9;M;58;3202;42
2015;9;M;125;3201;32
2015;9;M;15;3201;42
2015;9;M;15;3201;42
2015;9;M;22;3201;42
2015;9;M;29;3201;42
2015;9;M;16;3201;42
2015;9;M;16;3201;42
2015;9;M;15;3201;42
2015;9;M;17;3201;42
2015;9;F;37;3209;42
2015;9;M;30;3209;42
2015;9;M;15;3209;42
2015;9;M;14;3209;42
2015;9;F;14;3209;42
2015;9;F;15;3209;42
2015;9;M;15;3208;42
2015;9;M;74;3208;32
2015;9;M;18;3208;42
2015;9;M;18;3208;42
2015;9;M;18;3208;42
2015;9;M;16;3208;42
2015;9;M;105;3501;32
2015;9;M;38;3501;42
2015;9;M;30;3501;42
2015;9;M;26;3501;42
2015;9;M;19;3501;42
2015;9;M;103;3501;32
2015;9;M;95;3501;32
2015;9;M;40;3501;42
2015;9;M;25;3501;42
2015;9;F;25;3501;42
2015;9;M;94;3501;31
2015;9;M;94;3501;31
2015;9;M;38;3501;42
2015;9;M;42;3501;42
2015;9;M;41;3501;42
2015;9;M;37;3501;42
2015;9;F;43;3501;42
2015;9;M;23;3501;42
2015;9;F;44;3501;42
2015;9;M;111;3703;31
2015;9;F;42;3703;42
2015;9;M;94;3703;30
2015;9;M;40;3703;42
2015;9;M;85;3703;20
2015;9;M;17;3703;42
2015;9;M;21;3501;42
2015;9;M;16;3501;42
2015;9;F;26;3501;42
2015;9;F;38;3501;42
2015;9;F;69;3501;32
2015;9;F;71;3501;32
2015;9;F;36;3501;42
2015;9;M;111;3501;32
2015;9;M;28;3501;42
2015;9;F;61;3501;31
2015;9;F;29;3501;42
2015;9;M;29;3501;42
2015;9;M;69;3501;31
2015;9;M;74;3501;20
2015;9;M;70;3501;30
2015;9;M;28;3501;42
2015;9;M;28;3501;42
2015;9;F;59;3501;30
2015;9;F;27;3501;42
2015;9;F;29;3501;42
2015;9;F;21;3501;42
2015;9;F;65;3501;42
2015;9;F;56;3501;32
2015;9;M;75;3501;31
2015;9;M;92;3501;31
2015;9;F;68;3501;42
2015;9;M;73;3501;31
2015;9;M;65;3501;32
2015;9;M;65;3501;31
2015;9;F;60;3501;32
2015;9;M;89;3501;32
2015;9;M;60;3501;32
2015;9;F;64;3501;42
2015;9;F;60;3501;42
2015;9;F;56;3501;42
2015;9;F;50;3501;32
2015;9;F;55;3501;32
2015;9;F;54;3501;32
2015;9;F;59;3501;32
2015;9;M;54;3501;42
2015;9;F;31;3501;42
2015;9;F;30;3501;42
2015;9;F;26;3501;42
2015;9;F;30;3501;42
2015;9;M;127;3501;30
2015;9;M;99;3501;30
2015;9;M;130;3501;30
2015;9;M;101;3501;31
2015;9;M;106;3501;31
2015;9;M;102;3501;31
2015;9;M;121;3501;31
2015;9;M;124;3501;31
2015;9;M;124;3501;31
2015;9;M;124;3501;31
2015;9;M;99;3501;31
2015;9;M;132;3501;32
2015;9;M;134;3501;31
2015;9;M;121;3501;31
2015;9;M;123;3501;31
2015;9;M;103;3501;31
2015;9;M;110;3501;31
2015;9;M;73;3501;31
2015;9;M;88;3501;32
2015;9;M;122;3501;31
2015;9;M;122;3501;32
2015;9;M;120;3501;32
2015;9;M;119;3501;32
2015;9;M;105;3501;32
2015;9;M;87;3501;32
2015;9;M;122;3501;32
2015;9;M;109;3501;30
2015;9;M;111;3501;30
2015;9;M;104;3501;30
2015;9;M;101;3501;30
2015;9;F;37;3501;42
2015;9;M;97;3501;30
2015;9;M;122;3501;32
2015;9;M;109;3501;31
2015;9;M;133;3501;32
2015;9;M;94;3501;31
2015;9;M;117;3501;32
2015;9;M;102;3501;31
2015;9;M;121;3501;31
2015;9;M;107;3501;31
2015;9;M;122;3501;31
2015;9;M;108;3501;31
2015;9;M;106;3501;31
2015;9;M;127;3501;32
2015;9;M;114;3501;31
2015;9;M;104;3501;31
2015;9;M;91;3501;31
2015;9;M;110;3501;31
2015;9;M;115;3501;31
2015;9;M;118;3501;31
2015;9;M;101;3501;32
2015;9;M;97;3501;31
2015;9;M;93;3501;31
2015;9;M;87;3501;30
2015;9;M;104;3501;31
2015;9;M;30;3501;42
2015;9;M;39;3501;42
2015;9;M;31;3501;42
2015;9;M;24;3501;42
2015;9;F;45;3501;42
2015;9;M;123;3703;31
2015;9;M;134;3703;32
2015;9;M;72;3703;31
2015;9;M;32;3703;42
2015;9;F;32;3501;42
2015;9;M;111;3501;31
2015;9;M;123;3501;42
2015;9;M;118;3501;31
2015;9;M;113;3501;40
2015;9;M;68;3501;31
2015;9;M;73;3501;31
2015;9;M;32;3501;42
2015;9;M;71;3501;31
2015;9;M;78;3501;31
2015;9;M;118;3501;42
2015;9;M;98;3501;40
2015;9;M;70;3501;31
2015;9;M;73;3501;31
2015;9;M;80;3501;31
2015;9;M;111;3501;40
2015;9;M;86;3501;31
2015;9;M;111;3501;40
2015;9;M;71;3501;31
2015;9;M;91;3501;32
2015;9;M;70;3501;31
2015;9;F;58;3501;30
2015;9;F;59;3501;20
2015;9;F;54;3501;20
2015;9;F;52;3501;20
2015;9;F;52;3501;20
2015;9;F;55;3501;20
2015;9;M;79;3501;30
2015;9;M;75;3501;31
2015;9;M;71;3501;31
2015;9;M;76;3501;31
2015;9;M;71;3501;31
2015;9;M;72;3501;31
2015;9;M;67;3501;31
2015;9;F;55;3501;30
2015;9;F;56;3501;30
2015;9;F;62;3501;30
2015;9;F;58;3501;30
2015;9;F;60;3501;30
2015;9;F;55;3501;20
2015;9;F;54;3501;20
2015;9;F;45;3501;30
2015;9;F;60;3501;30
2015;9;F;47;3501;30
2015;9;F;45;3501;30
2015;9;F;52;3501;20
2015;9;F;54;3501;30
2015;9;F;52;3501;20
2015;9;F;55;3501;20
2015;9;F;43;3501;30
2015;9;F;55;3501;20
2015;9;F;47;3501;20
2015;9;F;57;3501;20
2015;9;F;58;3501;20
2015;9;F;57;3501;30
2015;9;F;59;3501;30
2015;9;F;55;3501;20
2015;9;F;54;3501;30
2015;9;F;52;3501;30
2015;9;F;56;3501;20
2015;9;F;56;3501;30
2015;9;F;57;3501;30
2015;9;F;58;3501;30
2015;9;M;72;3501;31
2015;9;M;84;3501;32
2015;9;M;61;3501;20
2015;9;M;18;3501;42
2015;9;F;51;3501;20
2015;9;F;57;3501;20
2015;9;F;57;3501;30
2015;9;F;58;3501;30
2015;9;F;53;3501;30
2015;9;F;56;3501;31
2015;9;F;60;3501;30
2015;9;F;56;3501;20
2015;9;F;56;3501;30
2015;9;F;56;3501;20
2015;9;F;56;3501;30
2015;9;F;63;3501;30
2015;9;F;53;3501;30
2015;9;F;54;3501;20
2015;9;F;60;3501;20
2015;9;F;58;3501;20
2015;9;F;51;3501;20
2015;9;F;50;3501;20
2015;9;F;51;3501;20
2015;9;F;57;3501;20
2015;9;F;58;3501;30
2015;9;F;59;3501;30
2015;9;M;69;3501;31
2015;9;M;62;3501;31
2015;9;M;53;3501;42
2015;9;F;55;3501;20
2015;9;F;56;3501;30
2015;9;F;58;3501;30
2015;9;F;56;3501;30
2015;9;F;57;3501;30
2015;9;F;54;3501;30
2015;9;F;56;3501;30
2015;9;M;118;3501;32
2015;9;M;72;3501;20
2015;9;M;65;3501;31
2015;9;M;68;3501;31
2015;9;M;57;3501;20
2015;9;F;61;3501;30
2015;9;F;59;3501;30
2015;9;F;54;3501;30
2015;9;F;52;3501;30
2015;9;F;40;3501;20
2015;9;F;45;3501;20
2015;9;F;56;3501;20
2015;9;F;55;3501;30
2015;9;F;54;3501;30
2015;9;F;48;3501;32
2015;9;F;58;3501;30
2015;9;F;45;3501;31
2015;9;F;53;3501;20
2015;9;F;54;3501;30
2015;9;F;54;3501;20
2015;9;M;61;3501;20
2015;9;F;42;3501;31
2015;9;F;48;3501;31
2015;9;F;54;3501;32
2015;9;F;58;3501;30
2015;9;F;58;3501;20
2015;9;F;60;3501;20
2015;9;F;56;3501;20
2015;9;F;57;3501;30
2015;9;F;44;3501;32
2015;9;F;44;3501;30
2015;9;F;58;3501;31
2015;9;F;61;3501;31
2015;9;F;54;3501;31
2015;9;F;55;3501;30
2015;9;F;50;3501;30
2015;9;F;54;3501;30
2015;9;F;50;3501;30
2015;9;F;31;3501;42
2015;9;M;89;3501;31
2015;9;M;79;3501;31
2015;9;M;57;3501;42
2015;9;M;81;3501;31
2015;9;F;68;3501;32
2015;9;F;58;3501;30
2015;9;F;55;3501;30
2015;9;F;42;3501;31
2015;9;F;49;3501;31
2015;9;F;60;3501;30
2015;9;F;52;3501;31
2015;9;F;42;3501;32
2015;9;F;43;3501;31
2015;9;F;58;3501;31
2015;9;F;45;3501;31
2015;9;F;44;3501;30
2015;9;F;57;3501;30
2015;9;F;56;3501;32
2015;9;F;43;3501;30
2015;9;F;59;3501;31
2015;9;F;59;3501;30
2015;9;F;45;3501;31
2015;9;F;57;3501;20
2015;9;F;58;3501;32
2015;9;F;55;3501;20
2015;9;F;29;3501;42
2015;9;F;29;3501;42
2015;9;M;89;3501;31
2015;9;M;70;3501;31
2015;9;M;103;3501;31
2015;9;M;118;3501;31
2015;9;M;95;3501;31
2015;9;M;103;3501;31
2015;9;M;102;3501;32
2015;9;M;78;3501;32
2015;9;M;123;3501;31
2015;9;M;87;3501;31
2015;9;M;111;3501;32
2015;9;M;65;3501;31
2015;9;M;87;3501;32
2015;9;F;46;3501;31
2015;9;M;64;3501;31
2015;9;F;74;3501;32
2015;9;M;102;3501;31
2015;9;M;67;3501;31
2015;9;F;63;3501;31
2015;9;M;68;3501;31
2015;9;M;64;3501;31
2015;9;M;124;3501;31
2015;9;M;72;3501;31
2015;9;M;115;3501;31
2015;9;M;104;3501;31
2015;9;M;108;3501;31
2015;9;M;108;3501;31
2015;9;M;120;3501;31
2015;9;M;112;3501;31
2015;9;M;118;3501;31
2015;9;M;122;3501;31
2015;9;M;108;3501;31
2015;9;M;64;3501;31
2015;9;F;23;3501;42
2015;9;M;108;3501;31
2015;9;M;124;3501;32
2015;9;M;77;3501;31
2015;9;M;65;3501;31
2015;9;F;34;3501;42
2015;9;M;116;3501;32
2015;9;M;91;3501;40
2015;9;M;105;3501;31
2015;9;M;117;3501;32
2015;9;M;65;3501;30
2015;9;M;132;3501;31
2015;9;M;68;3501;31
2015;9;M;28;3501;42
2015;9;M;112;3703;32
2015;9;M;116;3703;31
2015;9;M;114;3703;31
2015;9;M;122;3703;31
2015;9;F;80;3703;32
2015;9;M;76;3703;40
2015;9;M;109;3703;30
2015;9;M;111;3703;32
2015;9;M;91;3703;32
2015;9;M;112;3703;31
2015;9;M;105;3703;31
2015;9;M;108;3703;31
2015;9;F;74;3703;32
2015;9;M;100;3703;31
2015;9;F;32;3703;31
2015;9;M;112;3703;31
2015;9;M;109;3703;31
2015;9;M;111;3703;31
2015;9;M;110;3703;31
2015;9;M;105;3703;31
2015;9;F;78;3703;32
2015;9;F;75;3703;32
2015;9;F;45;3703;42
2015;9;M;117;3703;31
2015;9;M;123;3703;31
2015;9;M;108;3703;30
2015;9;M;111;3703;31
2015;9;M;106;3703;31
2015;9;M;108;3703;31
2015;9;M;112;3703;31
2015;9;M;113;3703;31
2015;9;M;108;3703;31
2015;9;M;100;3703;31
2015;9;M;113;3703;31
2015;9;M;115;3703;31
2015;9;M;91;3703;31
2015;9;M;77;3703;32
2015;9;M;117;3703;31
2015;9;F;73;3703;32
2015;9;F;81;3703;32
2015;9;F;32;3703;42
2015;9;M;112;3703;31
2015;9;M;135;3703;30
2015;9;M;74;3703;31
2015;9;F;71;3703;31
2015;9;M;123;3501;31
2015;9;M;106;3501;31
2015;9;F;64;3501;31
2015;9;M;116;3501;31
2015;9;M;34;3501;42
2015;9;M;30;3501;42
2015;9;M;115;3501;31
2015;9;M;106;3501;31
2015;9;M;107;3501;31
2015;9;M;129;3501;30
2015;9;M;92;3501;30
2015;9;M;73;3501;30
2015;9;M;79;3501;30
2015;9;M;57;3501;42
2015;9;M;103;3501;30
2015;9;M;72;3501;30
2015;9;M;119;3501;31
2015;9;M;111;3501;31
2015;9;M;91;3501;30
2015;9;F;44;3501;30
2015;9;M;71;3501;31
2015;9;F;45;3501;31
2015;9;M;31;3501;42
2015;9;F;54;3501;31
2015;9;F;53;3501;31
2015;9;M;59;3501;42
2015;9;M;64;3501;30
2015;9;M;93;3501;31
2015;9;M;57;3501;42
2015;9;M;62;3501;30
2015;9;M;68;3501;31
2015;9;M;66;3501;31
2015;9;M;78;3501;30
2015;9;M;66;3501;30
2015;9;M;75;3501;31
2015;9;M;89;3501;31
2015;9;M;72;3501;31
2015;9;M;68;3501;31
2015;9;M;65;3501;30
2015;9;M;75;3501;30
2015;9;M;71;3501;31
2015;9;M;70;3501;31
2015;9;M;45;3501;42
2015;9;F;55;3501;30
2015;9;F;58;3501;32
2015;9;F;58;3501;32
2015;9;F;54;3501;31
2015;9;F;48;3501;31
2015;9;F;58;3501;31
2015;9;F;64;3501;30
2015;9;F;55;3501;31
2015;9;F;62;3501;31
2015;9;F;57;3501;30
2015;9;F;51;3501;30
2015;9;F;58;3501;31
2015;9;F;58;3501;30
2015;9;F;58;3501;31
2015;9;F;56;3501;31
2015;9;F;54;3501;30
2015;9;F;56;3501;30
2015;9;F;60;3501;32
2015;9;M;96;3503;31
2015;9;M;80;3503;31
2015;9;M;96;3503;30
2015;9;M;74;3503;31
2015;9;M;67;3503;31
2015;9;M;68;3503;31
2015;9;F;55;3503;31
